190.9725725,600,0.000776,215.52
193.1900028,600,0.0127264,237.403
195.4223885,600,0.0431456,249.674
197.672525,409.53,0.071392,251.33
199.9399067,185.766,0.0821008,251.313
198.6136213,0,0.080704,250.408
186.7610864,0,0.0656496,247.781
175.380429,0,0.0358512,246.795
164.4621927,0,0.008536,247.903
153.9999537,0,0.0003104,260.168
143.978464,0,0,278.647
140.1791184,0,0,272.034
154.4550736,0,0,258.59
169.6492941,0,0,245.24
185.7845524,0,0,227.946
202.8950315,0,0,205.457
218.25,0,0,185.294
218.25,0,0,177.692
218.25,0,0,173.358
218.25,0,0,167.954
218.25,0,0,165.756
218.25,0,0,164.713
218.25,0,0,168.877
218.25,0,0,183.663
218.25,0,0.0006208,212.692
218.25,0,0.0122608,235.876
218.25,0,0.0420592,247.637
218.25,0,0.0681328,250.208
218.25,0,0.0684432,251.64
218.25,0,0.018624,253.426
218.25,0,0.014744,252.111
214.5616693,0,0.0181584,250.091
196.6189198,0,0.0048112,249.898
179.6913205,0,0.0001552,259.266
163.7464679,0,0,281.366
154.0723168,0,0,277.692
160.8152886,0,0,264.335
167.7508924,0,0,246.18
174.8743333,0,0,228.793
182.195901,0,0,208.79
189.7133672,0,0,188.705
187.4065372,0,0,180.252
157.2908711,0,0,174.171
130.5206674,34.776,0,168.714
106.9003459,184.518,0,165.081
86.23346101,343.782,0,160.879
68.32274754,530.724,0,161.768
53.33064607,600,0,171.136
41.50463573,600,0.0006208,177.392
31.44696328,600,0.0121056,197.21
23.01251694,600,0.0431456,213.891
16.05913438,600,0.0285568,219.28
10.44429793,600,0.0156752,218.15
8.348407675,588.4369882,0.0125712,217.192
14.746661,567.1113594,0.0125712,213.489
23.11733276,548.1943074,0.0113296,210.307
33.72556831,530.2727151,0.0037248,210.418
46.83548878,513.7129088,0,224.164
62.71236502,497.6167273,0,252.402
78.36633462,481.7055851,0,249.154
85.71071555,465.5049884,0,231.589
93.48217673,449.4578683,0,217.309
101.6946504,438.0680143,0,201.524
110.3550163,442.2370349,0,186.61
119.4820671,476.7993441,0,173.217
133.6251484,545.9328794,0,167.353
164.0791096,576.0415391,0,163.119
198.7394839,585.6648524,0,156.774
218.25,596.0180405,0,150.626
218.25,599.2688312,0,145.109
218.25,600,0,145.987
218.25,600,0,152.401
218.25,600,0.0003104,155.237
218.25,600,0.0060528,169.327
218.25,600,0.0215728,188.213
218.25,600,0.0417488,200.218
218.25,600,0.029488,207.324
218.25,556.5,0.0091568,210.922
218.25,526.914,0.0161408,210.963
218.25,532.356,0.0144336,212.489
218.25,541.368,0.00388,217.767
218.25,585.624,0,238.492
200.7946781,600,0,262.888
186.5751961,600,0,258.647
182.7105673,600,0,247.383
178.8995308,600,0,234.327
175.1396696,600,0,219.307
171.4344196,600,0,199.233
167.7793704,600,0,181.511
164.0438965,600,0,174.697
159.9660785,600,0,172.998
155.9584615,600,0,167.539
152.017185,600,0,166.025
148.141896,600,0,163.02
144.3284788,600,0,167.532
138.9524714,600,0,189.87
129.012924,600,0.0001552,227.165
119.5494938,600,0.0024832,245.02
110.5448779,600,0.0063632,253.971
101.9931351,599.3070488,0.009312,255.041
93.87755295,596.9263962,0.0111744,254.271
85.65510938,594.3625303,0.0110192,254.437
76.40471106,591.7194608,0.0114848,252.357
67.81859337,588.8449922,0.0086912,251.865
59.87042082,585.7604926,0.0027936,255.431
52.53620349,582.1098688,0,274.274
45.79168221,578.7198531,0,304.34
38.43045302,575.8186821,0,299.853
28.80146853,559.1714404,0,286.976
20.77364519,525.1540125,0,269.159
14.20157859,473.5410298,0,246.837
8.940503252,414.2475925,0,220.979
4.843300988,366.0996579,0,209.335
2.00970076,340.9489575,0,209.335
0.475831402,329.4200163,0,209.335
0,328.5295741,0,209.335
0,337.0511819,0,209.335
0,357.0685956,0,209.335
0,384.6040649,0,209.335
0,416.8356091,0,209.335
0,450.2936334,0.0001552,209.335
0,477.328059,0.0052768,209.335
0.294646301,500.853747,0.0175376,200.108
2.511619024,521.4009761,0.0546304,175.208
5.463695031,533.7803853,0.0816352,173.662
8.915418845,541.3414999,0.0824112,173.662
11.95542226,545.2615389,0.0665808,254.267
15.45662616,544.7840372,0.037248,259.32
19.45080619,538.2506114,0.0066736,260.054
23.9707804,530.9408412,0,280.156
29.04935691,522.6436294,0,303.21
32.55200382,519.5037382,0,295.209
29.86786384,523.7618072,0,279.066
27.32033141,542.2160121,0,263.611
24.90699714,564.2138874,0,243.896
22.62312786,586.3418366,0,218.764
20.4659015,600,0,194.94
20.74377899,600,0,188.013
28.98529054,600,0,186.625
38.9130616,600,0,179.902
50.68209702,600,0,175.648
64.44938684,600,0,172.836
80.37528613,600,0,178.266
92.16850488,585.798,0,199.527
85.72282204,473.922,0,238.897
79.5758299,423.648,0.0021728,256.178
73.71590568,390.888,0.0060528,262.66
68.1401413,377.88,0.0090016,265.845
62.8384375,376.152,0.0103984,268.078
59.99703908,412.068,0.0142784,269.485
63.92839871,444.324,0.0336784,268.225
68.01890075,471.678,0.0215728,266.996
72.27165427,505.404,0.0040352,267.355
76.6893064,539.442,0,286.661
81.27671055,575.556,0,303.706
85.08686065,600,0,296.926
86.1245003,600,0,283.427
87.16967741,600,0,265.355
88.22415675,600,0,242.231
89.28688934,600,0,217.333
90.35674423,600,0,195.122
96.0996765,600,0,189.232
117.5584556,600,0,187.7
141.8974231,600,0,180.241
169.2991771,528.66,0,176.191
199.943106,365.898,0,172.368
218.25,197.226,0,175.868
218.25,74.724,0,195.657
218.25,1.494,0,234.203
187.8249911,60.36,0.005432,247.734
159.8942526,132.234,0.0243664,252.046
134.8249952,221.7,0.0401968,251.937
112.4625774,342.54,0.040352,252.932
93.09271879,463.818,0.0571136,252.63
77.18087013,565.038,0.04656,249.391
63.12128995,600,0.0234352,249.334
50.79804175,600,0.0041904,251.715
40.09820722,600,0,273.174
30.90568867,600,0,296.476
25.69135733,600,0,292.337
28.86116755,600,0,280.392
32.25239992,600,0,262.487
35.87322964,600,0,241.942
39.73014235,600,0,216.962
43.83163225,600,0,193.513
52.71020028,600,0,187.21
79.44468216,600,0,185.251
113.5472587,600,0,180.575
155.913861,600,0,176.4
207.4393719,600,0,173.432
218.25,600,0,177.85
218.25,291.348,0,198.446
218.25,37.02,0,235.936
218.25,32.508,0.002328,253.63
218.25,54.696,0.0065184,260.828
216.1000261,118.206,0.0096224,264.176
195.0199653,205.596,0.0119504,266.541
174.7460265,291.534,0.0117952,267.211
154.2734634,375.102,0.0097776,264.845
135.4292603,488.46,0.006208,264.309
118.1495443,600,0.0017072,264.585
102.3670667,600,0,280.89
88.01226752,600,0,297.338
76.68749523,600,0,290.805
71.03378681,600,0,275.601
65.65330103,600,0,256.863
60.53838178,600,0,237.34
55.68219914,600,0,216.076
51.07835011,600,0,194.489
48.07997045,600,0,185.028
49.2627662,600,0,184.756
50.465314,600,0,180.526
51.68509956,600,0,173.515
52.92267258,600,0,168.156
54.17962167,600,0,169.666
52.64441261,600,0,179.116
43.38859699,600,0,187.918
35.21045822,600,0.005432,209.705
28.04533636,600,0.0277808,230.741
21.82382371,600,0.0547856,239.861
16.48074152,600,0.07372,244.034
12.39301278,600,0.0717024,243.441
10.08159839,600,0.0518368,238.797
8.006273147,600,0.0229696,234.82
6.154668308,600,0.0035696,237.066
4.513522309,600,0,253.32
3.070815011,600,0,276.758
2.718689651,599.3842123,0,271.906
5.590596155,599.1547,0,256.672
9.237149412,597.1633478,0,242.761
13.75145628,596.301949,0,226.841
19.22526315,596.1795963,0,211.59
25.75331202,596.9129997,0,194.646
32.42605988,598.383555,0,185.075
36.75310239,600,0,179.936
41.41425234,600,0,175.528
46.42358077,600,0,172.316
51.79172649,600,0,167.117
57.53050512,600,0,166.41
56.16817459,600,0,171.911
36.05124117,600,0,178.013
21.05857449,589.8896721,0.0034144,187.726
10.43836929,575.8221574,0.0142784,208.097
3.435422624,554.9115338,0.0273152,218.999
0,529.7627432,0.0265392,223.068
0,506.0309824,0.0097776,229.301
0.689658389,474.4928088,0.0076048,229.318
5.429156428,442.303074,0.004656,229.737
12.85461921,416.091303,0.0010864,234.636
23.5653082,397.2053457,0,255.445
38.16108498,379.709822,0,281.396
56.96566376,369.6631719,0,275.68
79.6950484,365.3864641,0,262.039
107.510299,369.7884391,0,247.776
140.9254492,412.8618774,0,229.302
180.4492596,465.9586707,0,207.612
218.25,517.6225032,0,188.202
218.25,539.5143976,0,181.481
218.25,547.2051942,0,177.572
218.25,556.9705009,0,170.5
218.25,574.7309853,0,167.003
218.25,586.887561,0,162.685
218.25,597.891262,0,167.467
218.25,587.8988015,0,191.802
218.25,596.3359489,0,235.575
218.25,600,0.0017072,253.51
216.613004,599.9506661,0.0057424,262.764
185.3583734,599.6414026,0.0088464,267.49
157.213286,598.0916155,0.0099328,269.543
140.1708415,597.4588017,0.0094672,271.735
148.8821926,600,0.0079152,270.136
157.9379183,600,0.004656,268.989
167.3482525,600,0.0010864,269.147
177.1121447,600,0,289.185
187.2455021,600,0,308.457
194.499441,600,0,301.034
192.1577931,600,0,287.312
189.8317076,600,0,269.824
187.5291806,564.444,0,247.793
185.2383959,352.644,0,223.232
182.9689844,135.546,0,201.021
185.6279889,0,0,193.311
203.7050229,0,0,190.001
218.25,0,0,182.429
218.25,0,0,178.295
218.25,0,0,174.417
218.25,0,0,180.065
218.25,0,0,204.857
218.25,0,0,238.437
218.25,0,0.0012416,252.106
218.25,0,0.0041904,256.476
218.25,0,0.0066736,255.072
218.25,0,0.0086912,253.848
218.25,0,0.0107088,254.265
218.25,0,0.0135024,253.208
218.25,0,0.0065184,253.395
218.25,0,0.001552,256.801
218.25,0,0,280.397
218.25,0,0,305.114
218.25,0,0,299.904
218.25,0,0,285.555
218.25,0,0,268.926
218.25,0,0,247.872
218.25,0,0,221.895
218.25,0,0,201.183
218.25,0,0,192.96
218.25,0,0,189.52
210.8382071,0,0,184.829
182.6816041,0,0,181.734
157.1049017,0,0,178.392
133.984624,0,0,182.737
121.0403638,0,0,198.357
132.9084609,0,0,246.143
145.507784,0,0.0017072,258.599
158.8599268,0,0.006208,263.46
172.9880008,0,0.0094672,263.205
187.9132886,0,0.010864,262.521
202.18078,0,0.0138128,260.919
212.5437238,7.884,0.01552,258.327
218.25,59.586,0.00776,257.995
218.25,116.358,0.001552,261.013
218.25,175.506,0,285.271
218.25,238.374,0,304.747
218.25,304.902,0,295.962
218.25,379.98,0,283.322
194.984647,411.75,0,265.686
167.7364992,527.82,0,242.708
143.1036149,591.156,0,215.491
120.954251,600,0,192.317
113.6313685,600,0,186.602
148.239128,600,0,184.346
189.0682092,560.268,0,178.008
218.25,348.132,0,173.96
218.25,42.294,0,170.389
218.25,0,0,171.924
218.25,0,0,192.76
218.25,0,0,235.267
218.25,0,0.0010864,248.05
218.25,0,0.0040352,251.399
218.25,0,0.0066736,251.765
218.25,0,0.00776,252.404
218.25,0,0.00776,253.818
218.25,0,0.0065184,252.735
218.25,0,0.00388,253.439
213.4700397,0,0.000776,257.784
179.34607,0,0,282.511
149.0031238,0,0,303.263
127.1378348,0,0,298.599
121.4188104,0,0,286.87
115.8684088,0,0,269.622
110.486356,0,0,250.391
105.2659308,0,0,224.107
100.2102782,0,0,200.986
100.1256849,73.326,0,192.583
115.4080428,150.132,0,193.763
132.1227037,191.52,0,189.506
150.3373609,240.84,0,186.995
170.1108966,287.772,0,183.326
191.5100219,309.666,0,187.955
212.8411621,291.036,0,206.634
218.25,279.03,0,246.243
218.25,234.216,0.0013968,262.462
218.25,166.986,0.0060528,267.938
218.25,98.376,0.0102432,265.282
218.25,17.982,0.0187792,267.969
218.25,0,0.0554064,267.018
218.25,0,0.0353856,264.998
218.25,0,0.013968,263.588
218.25,0,0.0020176,263.527
218.25,0,0,284.408
218.25,0,0,300.589
218.25,0,0,294.143
218.25,0,0,280.025
218.25,0,0,261.357
218.25,0,0,241.891
218.25,0,0,221.616
218.25,0,0,200.736
218.25,0,0,191.292
218.25,0,0,191.354
218.25,0,0,186.52
218.25,0,0,180.961
218.25,0,0,174.932
218.25,0,0,175.104
218.25,0,0,186.137
218.25,0,0,195.07
218.25,0,0.0012416,213.094
218.25,0,0.005432,231.179
218.25,0,0.0099328,236.034
218.25,0,0.010864,236.983
218.25,0,0.0097776,235.587
218.25,0,0.00776,233.423
218.25,0,0.0043456,231.681
218.25,0,0.000776,233.732
218.25,0,0,252.777
218.25,0,0,274.38
218.25,0,0,269.746
218.25,0,0,254.271
218.25,0,0,239.176
218.25,0,0,222.814
218.25,0,0,206.751
205.8351443,0,0,192.46
188.402985,0,0,185.702
159.9830723,0,0,181.189
134.5167581,0,0,175.462
111.843964,0,0,172.791
91.80119449,0,0,168.503
74.22721796,86.664,0,167.885
64.21593576,298.74,0,170.645
71.07767671,460.464,0,176.639
78.39016149,556.686,0.0021728,189.141
86.16289947,600,0.0148992,211.317
94.41426894,600,0.0353856,226.341
103.1573817,600,0.0409728,234.406
109.2681505,600,0.010088,240.161
106.1947993,600,0.0082256,240.918
103.1794993,600,0.0045008,239.854
100.2181026,600,0.0006208,242.894
97.31271336,600,0,262.161
94.46161439,600,0,276.879
91.79734542,600,0,269.678
89.571904,600,0,256.561
87.38159816,600,0,244.278
85.22707215,600,0,227.751
83.10526744,600,0,207.679
81.01825648,600,0,187.418
80.55396352,600,0,182.675
84.96604764,600,0,181.437
89.52659948,600,0,178.334
94.2431025,600,0,174.382
99.11644912,600,0,171.658
104.1488307,600,0,175.856
106.551413,600,0,200.24
100.7654073,600,0,241.21
95.18688806,600,0,259.138
89.80937023,600,0.0207968,266.398
84.63344592,600,0.0090792,269.714
79.65134836,600,0.0082256,270.508
77.53618671,600,0.0544752,271.731
83.71154107,600,0.0290224,269.407
90.19397865,600,0.00557168,269.107
96.9888814,600,0,269.764
104.1052417,600,0,290.436
111.5488505,600,0,304.463
115.5309709,600,0,298.7
108.4255212,600,0,286.241
101.6084869,600,0,269.402
95.07310861,600,0,247.413
88.81598468,600,0,221.647
82.82715271,600,0,200.695
79.9556185,600,0,194.387
85.90459601,600,0,193.815
92.12894272,600,0,189.147
98.63464641,600,0,185.756
105.4273638,600,0,182.542
112.5152954,600,0,186.756
113.9955023,600,0,211.481
98.76367363,600,0,249.14
84.90885678,600,0,261.881
72.36653696,600,0.0166064,266.895
61.07157731,600,0.00883088,267.782
50.95697599,600,0.0106312,266.324
50.31124927,600,0.00681328,267.234
80.49948616,600,0.00726336,265.552
120.2863614,600,0.00622352,266.355
170.9920909,600,0,273.781
218.25,600,0,294.876
218.25,600,0,311.031
218.25,600,0,309.031
218.25,600,0,297.666
218.25,498.654,0,280.546
218.25,352.674,0,259.912
218.25,248.79,0,230.912
218.25,120.42,0,205.928
209.4267274,63.876,0,198.32
154.8796191,99.672,0,195.982
110.5512742,164.43,0,189.67
75.37788226,282.066,0,185.32
48.30402019,416.904,0,180.148
28.26784212,501.906,0,187.23
22.54811898,573.186,0,214.88
52.90847156,581.412,0,253.416
100.7383055,511.512,0,266.675
170.0048444,359.67,0.00599072,272.786
218.25,82.92,0.0538544,275.761
218.25,0,0.0156752,276.759
218.25,0,0.0470256,277.506
218.25,0,0.00911024,274.935
218.25,0,0.0370928,273.262
218.25,0,0,276.518
218.25,0,0,295.812
218.25,0,0,309.219
218.25,0,0,304.312
218.25,0,0,292.308
218.25,0,0,276.16
218.25,0,0,253.604
218.25,0,0,227.084
218.25,0,0,204.293
